protocol_version,session_id,run_id,timestamp_utc,device_model,operating_system,unity_version,model_id,model_version,model_variant,model_asset,backend,quantization,output_kind,tensor_layout,parameters_millions,gflops_at_640,input_width,input_height,output_count,output_shape,iteration,preprocessing_ms,scheduling_ms,execution_readback_ms,total_ms,completion_frame_ms,allocated_memory_bytes,reserved_memory_bytes,mono_used_memory_bytes,battery_level,battery_status,gc_gen0_count,gc_gen1_count,gc_gen2_count
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo12n_GPUCompute,2026-06-20T09:15:06.2718330Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo12n,YOLO12,n,yolo12n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",90,0.0593,1.7861,208.7999,210.6456,2.432653,108600766,255279104,75661312,0.87,Discharging,44,44,44
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo12n_GPUCompute,2026-06-20T09:15:06.4945890Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo12n,YOLO12,n,yolo12n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",91,0.057,1.7568,213.2399,215.0539,2.515937,108606542,255279104,75661312,0.87,Discharging,44,44,44
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo12n_GPUCompute,2026-06-20T09:15:06.7247940Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo12n,YOLO12,n,yolo12n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",92,0.0693,2.0656,159.0146,161.1498,2.703444,108620846,255279104,75665408,0.87,Discharging,44,44,44
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo12n_GPUCompute,2026-06-20T09:15:06.9525810Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo12n,YOLO12,n,yolo12n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",93,0.0754,1.7143,150.8835,152.6734,2.344529,108624718,255279104,75669504,0.87,Discharging,44,44,44
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo12n_GPUCompute,2026-06-20T09:15:07.1692420Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo12n,YOLO12,n,yolo12n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",94,0.058,1.7895,194.8405,196.6882,3.121769,108636054,255279104,75673600,0.87,Discharging,44,44,44
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo12n_GPUCompute,2026-06-20T09:15:07.4009890Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo12n,YOLO12,n,yolo12n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",95,0.0611,1.9557,155.0884,157.1055,2.299164,108646550,255279104,75673600,0.87,Discharging,44,44,44
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo12n_GPUCompute,2026-06-20T09:15:07.6199540Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo12n,YOLO12,n,yolo12n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",96,0.0607,1.7318,151.8345,153.6273,2.393226,108648966,255279104,75677696,0.87,Discharging,44,44,44
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo12n_GPUCompute,2026-06-20T09:15:07.8305410Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo12n,YOLO12,n,yolo12n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",97,0.0574,1.7476,188.9711,190.7764,2.238797,108666854,255279104,75677696,0.87,Discharging,44,44,44
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo12n_GPUCompute,2026-06-20T09:15:08.0476960Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo12n,YOLO12,n,yolo12n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",98,0.0606,1.716,208.7604,210.5373,3.018955,108669086,255279104,75681792,0.87,Discharging,44,44,44
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo12n_GPUCompute,2026-06-20T09:15:08.2785170Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo12n,YOLO12,n,yolo12n_640_raw,GPUCompute,Unspecified,Raw,ChannelsFirst,2.6,6.5,640,640,1,"(1, 84, 8400)",99,0.069,1.9692,158.3137,160.352,2.680881,108680982,255279104,75681792,0.87,Discharging,44,44,44
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:20.3862870Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",0,0.7332,5.4446,160.0263,166.2044,13.749631,135980630,255279104,74629120,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:20.5669270Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",1,1.1118,5.6841,159.9048,166.701,14.015987,135989510,255279104,74629120,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:20.7472330Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",2,0.7285,5.3464,160.4272,166.5023,13.727083,135998390,255279104,74629120,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:20.9420620Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",3,0.7683,5.4555,174.5456,180.7696,13.712819,136007270,255279104,74629120,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:21.1362880Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",4,0.7812,5.7649,173.8288,180.375,13.932036,136016150,255279104,74629120,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:21.3167540Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",5,0.6719,5.4157,160.4476,166.5355,13.814477,136025030,255279104,74637312,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:21.5109930Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",6,0.6543,5.237,174.306,180.1975,13.7187,136034198,255279104,74641408,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:21.7055060Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",7,1.1549,5.9926,172.844,179.9918,13.790158,136043078,255279104,74645504,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:21.8864470Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",8,0.7582,5.5776,160.6985,167.0345,13.988435,136051958,255279104,74645504,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:22.0805940Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",9,0.6719,5.1046,174.7866,180.5634,13.824794,136060838,255279104,74645504,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:22.2748210Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",10,0.6968,5.3396,174.236,180.2726,13.603075,136069430,255279104,74645504,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:22.4557960Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",11,0.8518,5.5085,160.5471,166.9077,13.948179,136078310,255279104,74645504,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:22.6483710Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",12,0.8378,5.7043,172.1328,178.6752,14.065256,136087478,255279104,74645504,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:22.8290140Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",13,0.812,5.0277,161.0227,166.8628,13.984637,136096070,255279104,74645504,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:23.0234200Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",14,0.7051,5.7938,173.9951,180.4943,13.65552,136104950,255279104,74653696,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:23.2042730Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",15,0.8046,5.2517,160.6418,166.6982,13.910835,136114118,255279104,74653696,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:23.3848510Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",16,0.7919,4.9539,160.962,166.7079,13.784949,136122998,255279104,74653696,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:23.5656500Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",17,0.8237,5.555,160.3561,166.7351,14.070628,136131878,255279104,74653696,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:23.7462530Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",18,0.7366,4.9837,161.176,166.8967,14.049901,136140758,255279104,74653696,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:23.9269650Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",19,0.8016,5.5185,160.4938,166.8142,13.975574,136149350,255279104,74653696,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:24.1075000Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",20,0.7446,5.0185,161.0717,166.8352,13.869168,136158230,255279104,74653696,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:24.2881780Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",21,0.8117,5.3295,160.4973,166.6388,13.969636,136167398,255279104,74653696,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:24.4686240Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",22,0.6736,5.0674,160.9872,166.7285,13.741823,136175990,255279104,74657792,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:24.6495150Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",23,0.7543,5.2825,160.7195,166.7566,13.979428,136184870,255279104,74661888,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:24.8298770Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",24,0.7125,5.0518,160.9364,166.7008,13.796145,136193750,255279104,74670080,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:25.0244430Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",25,0.857,5.9477,173.5637,180.3687,14.027707,136202918,255279104,74670080,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:25.2050660Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",26,0.7437,5.5402,160.3047,166.5888,14.033071,136211798,255279104,74670080,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:25.3857210Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",27,0.6978,4.9875,161.0919,166.7775,13.952444,136220678,255279104,74670080,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:25.5662920Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",28,0.7055,5.6008,160.4701,166.7766,13.954691,136229574,255279104,74674176,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:25.7465090Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",29,0.7288,5.4359,160.3225,166.4874,13.505676,136238454,255279104,74674176,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:25.9271810Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",30,0.9458,5.6946,159.9939,166.6345,13.934375,136247334,255279104,74674176,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:26.1077940Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",31,0.8152,5.6039,160.2601,166.6793,13.800475,136256214,255279104,74674176,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:26.2883590Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",32,0.7061,5.141,160.8261,166.6734,13.903905,136265094,255279104,74678272,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:26.4688610Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",33,0.7267,4.9978,160.912,166.6366,13.784531,136273702,255279104,74678272,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:26.6495070Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",34,0.7848,5.6722,160.1798,166.6371,13.865363,136282870,255279104,74682368,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:26.8298630Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",35,0.7211,5.6464,160.1748,166.5428,13.751928,136291462,255279104,74686464,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:27.0106290Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",36,0.8527,6.0036,159.8675,166.724,13.931668,136300342,255279104,74686464,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:27.1910910Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",37,0.7756,5.336,160.4462,166.5579,13.853699,136309222,255279104,74686464,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:27.3858430Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",38,0.8587,5.6521,174.0312,180.5422,14.195423,136318390,255279104,74686464,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:27.5663620Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",39,0.7154,5.6631,160.4611,166.8399,14.051205,136326982,255279104,74690560,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:27.7466800Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",40,0.7005,5.5022,160.4553,166.6583,13.739789,136335862,255279104,74694656,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:27.9273990Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",41,1.0332,5.6296,160.227,166.8901,14.021251,136345030,255279104,74702848,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:28.1079190Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",42,0.7678,5.1102,160.8148,166.6932,13.862507,136353910,255279104,74711040,0.87,Discharging,47,47,47
quest3-yolo-nano-v1,20260620_091029_aa3e6834,20260620_091029_aa3e6834_yolo26n_CPU,2026-06-20T09:15:28.2886590Z,Oculus Quest 3,Android OS 14 / API-34 (UP1A.231005.007.A1/52083180027000520),6000.4.11f1,yolo26n,YOLO26,n,yolo26n_640_e2e,CPU,Unspecified,EndToEnd,ChannelsLast,2.4,5.4,640,640,1,"(1, 300, 6)",43,0.7295,5.6191,160.4519,166.8007,13.992659,136362423,255279104,74711040,0.87,Discharging,47,47,47
